id,Hue,Sat ,Lum,sdHue,sdSat,sdBright,Entropy,ED
p1r00240.jpg,-2.692292836,0.229325985,0.532196168,1.165892376,0.160243509,0.198056852,7.306189852,0.103741862
p1r00241.jpg,1.260432992,0.23122279,0.48289388,2.070514292,0.192267753,0.212721167,7.486805572,0.116518555
p1r00242.jpg,1.7443762,0.245015624,0.582941113,1.662793883,0.188127195,0.247600479,7.641624612,0.107132161
p1r00243.jpg,1.037665957,0.195759005,0.486977022,1.428892876,0.154152857,0.225559473,7.539562533,0.101756185
p1r00244.jpg,1.784364083,0.203529433,0.600828431,1.69368497,0.175622957,0.253299307,7.493248015,0.10125651
p1r00245.jpg,-1.748532287,0.304288943,0.52083364,1.696334595,0.139213811,0.223128403,7.031933479,0.097237956
p1r00246.jpg,-2.597876658,0.34549792,0.657279437,1.297297535,0.198316698,0.244681306,7.333073862,0.090786133
p1r00247.jpg,-2.056322404,0.27299814,0.535960172,1.841871549,0.150242064,0.249444521,7.355642906,0.094597982
p1r00248.jpg,-2.526203443,0.350323338,0.64151634,1.225818328,0.196462661,0.250763902,7.354970821,0.085582682
p1r00249.jpg,-0.062814432,0.250372558,0.554297922,2.087902531,0.202083362,0.27583866,7.7855874,0.103911133
p1r00250.jpg,0.682421277,0.230886176,0.638781403,1.408011435,0.181357996,0.277953436,7.670102062,0.099871419
p1r00251.jpg,0.347504713,0.290019151,0.493014004,0.569203721,0.228339904,0.194943192,7.1487689,0.102841797
p1r00252.jpg,0.367300639,0.311458378,0.418285756,0.652021215,0.21472913,0.169235524,7.057949643,0.11538737
p1r00253.jpg,0.517328031,0.241118585,0.459706087,1.227230067,0.184251954,0.228773799,7.49612981,0.124672852
p1r00254.jpg,0.568671269,0.226497822,0.528412646,1.047605856,0.200796406,0.260361574,7.574380861,0.123579102
p1r00255.jpg,0.495633762,0.242137433,0.443356413,1.011454462,0.187710284,0.211469427,7.342666839,0.119690755
p1r00256.jpg,0.582139383,0.201539406,0.526709061,1.065126774,0.171455246,0.265722671,7.576001292,0.113417969
p1r00257.jpg,0.426114958,0.206476754,0.590731247,1.433122165,0.159656973,0.263842031,7.621988964,0.114034831
p1r00258.jpg,0.373203164,0.254894592,0.585493387,1.399565689,0.199643652,0.265991012,7.575692369,0.111124674
p1r00259.jpg,-0.680886331,0.12226544,0.567147046,1.905387482,0.082220455,0.237651769,7.259138069,0.09938151
p1r00260.jpg,0.695340077,0.210491138,0.528632864,1.407829252,0.166963822,0.208145711,7.60162505,0.102327474
p1r00261.jpg,2.623356153,0.320963746,0.420214563,1.694951666,0.192938636,0.223076287,7.378357355,0.122109375
p1r00262.jpg,1.148305763,0.217055869,0.502504762,1.227867599,0.201847451,0.279036316,7.737282427,0.103510742
p1r00263.jpg,1.413051003,0.280085224,0.44868436,1.269837284,0.211473186,0.25704991,7.619254123,0.117014974
p1r00264.jpg,-3.075497887,0.201772705,0.543849048,1.870610513,0.170027737,0.271186049,7.657243059,0.103557943
p1r00265.jpg,1.433470619,0.140442506,0.660913437,1.957769869,0.095131642,0.218356973,7.519743627,0.095296224
p1r00266.jpg,1.135939769,0.252863903,0.451573695,0.885752025,0.161185317,0.1695603,7.262449093,0.126806641
p1r00267.jpg,1.56883025,0.16106939,0.63887223,2.057455504,0.123285773,0.209598552,7.442914612,0.085776367
p1r00268.jpg,0.997369801,0.207103628,0.51599603,1.23205247,0.135853413,0.166928931,7.260976327,0.112503255
p1r00269.jpg,1.607361973,0.118894409,0.668127247,1.982683193,0.13178679,0.219581274,7.444228949,0.089690755
p1r00270.jpg,2.189859497,0.13783537,0.670826682,2.061608706,0.158283969,0.208489619,7.480677451,0.093933919
p1r00271.jpg,2.154273195,0.096512004,0.678820019,1.935852869,0.103713913,0.212676909,7.288548432,0.08722168
p1r00272.jpg,2.024806689,0.134064445,0.658616409,2.016192542,0.143882028,0.215228919,7.456362229,0.081940104
p1r00273.jpg,1.69577574,0.219897357,0.610389463,1.419412177,0.197575182,0.240363473,7.726411495,0.137283529
p1r00274.jpg,1.893601102,0.278785277,0.48908655,1.461908167,0.248355877,0.210303846,7.546342949,0.132143555
p1r00275.jpg,-0.424333635,0.21834623,0.586562283,2.658619595,0.152613107,0.267493472,7.638463036,0.111502279
p1r00276.jpg,0.862748749,0.259816296,0.73478522,1.710037945,0.159679127,0.218978702,7.162910278,0.099117839
p1r00277.jpg,-2.615926907,0.131165826,0.570597618,2.132437013,0.150396548,0.221104617,7.599807953,0.098147786
p1r00278.jpg,0.966475693,0.088735522,0.614703827,1.976052689,0.101825145,0.204966651,7.4468663,0.105651042
p1r00279.jpg,0.933473425,0.104651979,0.596321538,2.149239033,0.125842381,0.211334785,7.459798799,0.110180664
p1r00280.jpg,0.820100309,0.093248202,0.610526386,1.810336558,0.090525735,0.230521159,7.309173673,0.086681315
p1r00281.jpg,-2.133434749,0.121274965,0.592560662,1.574104049,0.113806621,0.15803389,6.706373462,0.106761068
p1r00282.jpg,-2.320437979,0.1286817,0.594450227,1.775121683,0.137613693,0.180016625,7.164623187,0.097957357
p1r00283.jpg,-2.346344535,0.123265688,0.631218252,1.331533521,0.118193359,0.186874987,7.006883799,0.106848958
p1r00284.jpg,-2.073641329,0.122965743,0.593426407,1.688414279,0.123140222,0.177102376,6.773300846,0.099005534
p1r00285.jpg,-2.89217944,0.099778793,0.546535858,1.863113686,0.104302466,0.209874593,7.354096433,0.078881836
p1r00286.jpg,-2.509579124,0.107723036,0.542520833,1.778355973,0.105651528,0.179426185,7.29841142,0.083544922
p1r00287.jpg,-2.791215928,0.100421941,0.559284952,1.593655435,0.099980314,0.214097472,7.372085432,0.075091146
p1r00288.jpg,2.735126757,0.111195549,0.526573517,2.19173484,0.108769927,0.184867651,7.199220583,0.086642253
p1r00289.jpg,0.745057211,0.122194673,0.595395374,1.512041784,0.135343046,0.21922211,7.39255541,0.089939779
p1r00290.jpg,0.711243147,0.117470878,0.577851001,1.524774953,0.123392794,0.219682268,7.490348908,0.094142253
p1r00291.jpg,0.401358319,0.092706271,0.606230852,1.583853102,0.090990099,0.227455288,7.324744714,0.09652832
p1r00292.jpg,0.667481992,0.148557518,0.586158369,1.436672376,0.152105328,0.209508372,7.323039305,0.099794922
p1r00293.jpg,0.453233594,0.154612884,0.616441445,1.508452779,0.180715574,0.241318331,7.348961176,0.089156901
p1r00294.jpg,0.367691821,0.117269187,0.663033982,1.962120276,0.139315287,0.244825143,7.318129613,0.086308594
p1r00295.jpg,0.338783178,0.140456643,0.576361928,1.903769161,0.148025801,0.25764963,7.534789365,0.092633464
p1r00296.jpg,0.707089579,0.110149502,0.667321742,1.759914201,0.118063709,0.233773956,7.087462127,0.082529297
p1r00297.jpg,1.194650415,0.10826019,0.644411573,1.8822528,0.116057119,0.213430303,7.309397192,0.07758138
p1r00298.jpg,1.091819079,0.117739598,0.598079797,1.876131818,0.110607189,0.187901963,7.293559372,0.097989909
p1r00299.jpg,-1.942628692,0.202228327,0.459073223,1.692291695,0.147359855,0.246355246,7.181450583,0.09398763
p1r00300.jpg,3.080479565,0.278234029,0.508688343,1.571824366,0.170844766,0.251539531,7.527133676,0.096689453
p1r00301.jpg,1.384216531,0.27683616,0.590524037,1.813306357,0.201162558,0.215343968,7.414453892,0.109311523
p1r00302.jpg,2.120469304,0.264809437,0.615235039,2.003437807,0.177917254,0.227459217,7.470057748,0.096025391
p1r00303.jpg,1.023213828,0.273734916,0.648508489,1.944660699,0.2067249,0.204455411,7.298633698,0.098404948
p1r00304.jpg,2.529135964,0.249398469,0.683540173,2.311752057,0.168246581,0.224778551,7.381261746,0.09987793
p1r00305.jpg,2.037803999,0.23757347,0.605485179,1.84028654,0.142686065,0.224995648,7.413744096,0.109627279
p1r00306.jpg,1.59978122,0.24368149,0.581992443,1.662124594,0.169555564,0.219587588,7.509588224,0.116263021
p1r00307.jpg,1.762010871,0.246026733,0.565731605,2.396688994,0.14156333,0.23778452,7.500638012,0.101040039
p1r00308.jpg,2.155366796,0.254902724,0.582561428,2.177399776,0.161624322,0.209971341,7.446957767,0.097171224
p1r00309.jpg,1.649621489,0.31391861,0.687381076,1.712928056,0.242371448,0.267529985,7.344677951,0.095426432
p1r00310.jpg,2.208300097,0.245255854,0.681942721,1.954184798,0.196244862,0.260290022,7.580936145,0.103893229
p1r00311.jpg,1.246634625,0.260892355,0.660495264,1.425613652,0.208074014,0.263649703,7.513726292,0.106149089
p1r00312.jpg,0.794736454,0.239727354,0.712595371,1.751616439,0.187270313,0.230621647,7.308005425,0.098115234
p1r00313.jpg,2.802505168,0.182998214,0.819836257,2.333916646,0.123995012,0.202450825,6.80884101,0.081072591
p1r00314.jpg,1.146886168,0.331883532,0.805285884,1.610403519,0.204691954,0.172951759,7.143978057,0.097848307
p1r00315.jpg,0.897972644,0.168257244,0.624068896,1.706844767,0.125411529,0.282340424,7.688374528,0.107161458
p1r00316.jpg,2.135451755,0.297481669,0.622135991,1.842551719,0.186820374,0.253723446,7.623545614,0.097291667
p1r00317.jpg,0.95734105,0.189558396,0.700368349,1.821835557,0.148016806,0.242747113,7.408402221,0.08610026
p1r00318.jpg,-2.837284167,0.313707987,0.650776412,1.079410633,0.162059407,0.2556793,7.493350658,0.087586263
p1r00319.jpg,0.456619628,0.18502197,0.700557738,1.653851034,0.148643631,0.266529387,7.490026448,0.095180664
p1r00320.jpg,1.186896141,0.284155573,0.691898118,2.027362127,0.168495164,0.211913943,7.150716914,0.082652995
p1r00321.jpg,0.280654446,0.137090836,0.689821308,1.523574918,0.110351031,0.250254676,7.431869808,0.096744792
p1r00322.jpg,1.640176029,0.255716555,0.707939364,2.359266747,0.18197547,0.200125893,7.09933075,0.089195964
p1r00323.jpg,0.467185579,0.147180727,0.651630464,1.123290568,0.120617928,0.254951746,7.400638808,0.114916992
p1r00324.jpg,2.176519951,0.293212423,0.73664185,2.622215965,0.187679773,0.201584137,6.978685497,0.071095378
p1r00325.jpg,-2.690923897,0.191527564,0.726882225,2.006698026,0.171317037,0.242353666,7.346035992,0.092234701
p1r00326.jpg,1.600828123,0.322882547,0.641281531,1.331434981,0.272841522,0.259963005,7.480775006,0.109109701
p1r00327.jpg,3.1102256,0.206779139,0.728084955,2.191179892,0.15829684,0.243564831,7.251419446,0.086612956
p1r00328.jpg,1.55021212,0.321161391,0.616512459,1.118576641,0.273635327,0.260432747,7.578690425,0.119957682
p1r00329.jpg,1.689267925,0.300557491,0.812356311,1.954763174,0.206996773,0.164621033,6.985866368,0.086687826
p1r00330.jpg,-2.792563769,0.187803304,0.658092052,1.920416278,0.163355463,0.275305504,7.478392741,0.086798503
p1r00331.jpg,1.994819942,0.235100379,0.777643293,2.516862695,0.157439215,0.217826395,6.85609364,0.093548177
p1r00332.jpg,1.637946919,0.322553183,0.770195721,1.880089163,0.221592558,0.196681322,7.063012865,0.110291341
p1r00333.jpg,2.523676838,0.26873466,0.792860332,2.267632023,0.215462846,0.201353339,6.974750791,0.088152669
p1r00334.jpg,1.869851118,0.18795849,0.683875434,2.476273546,0.148847048,0.239108186,7.462102698,0.089584961
p1r00335.jpg,2.594585729,0.280538849,0.786685534,2.130858775,0.232473975,0.217107627,7.023446228,0.089736328
p1r00336.jpg,-2.965711848,0.1823767,0.678037403,2.071894976,0.155614063,0.238862022,7.536440853,0.092750651
p1r00337.jpg,1.804020039,0.248526949,0.768784365,2.073614003,0.215955465,0.210849518,7.161367434,0.096482747
p1r00338.jpg,2.810904477,0.190480051,0.811390229,1.836696462,0.168403999,0.198436941,6.933189826,0.089677734
p1r00339.jpg,1.675821387,0.228613563,0.800665428,1.959914906,0.182203043,0.211492138,6.951730287,0.080520833
p1r00340.jpg,0.072675771,0.326760075,0.763676317,2.130312343,0.214501933,0.213960895,7.042040019,0.077250977
p1r00341.jpg,1.564512649,0.285953128,0.741545509,1.595309172,0.222178029,0.225472024,7.190970126,0.108095703
p1r00342.jpg,1.657494546,0.208236154,0.654682253,1.533438739,0.175283242,0.253828493,7.655814164,0.11
p1r00343.jpg,1.118795683,0.268956436,0.753293428,1.449120552,0.203065561,0.20908409,7.2154851,0.107654622
p1r00344.jpg,1.849279711,0.227528019,0.647892055,1.517903675,0.200440125,0.270610123,7.652849441,0.128398438
p1r00345.jpg,0.439836507,0.222909407,0.594034441,2.200915169,0.186659057,0.157747187,7.232784255,0.092814128
p1r00346.jpg,-0.413431682,0.16370214,0.620678181,2.583701198,0.13758565,0.188702677,7.070176671,0.08879069
p1r00347.jpg,-2.802807826,0.280301507,0.633845358,0.732275592,0.130505486,0.259610637,7.282687301,0.081912435
p1r00348.jpg,-2.766330373,0.292665023,0.611414509,0.890766169,0.147098968,0.241199266,7.349454656,0.075415039
p1r00349.jpg,1.517957338,0.205367215,0.579905624,2.104158512,0.196857556,0.182093808,7.300113815,0.100419922
p1r00350.jpg,1.0317957,0.274745617,0.496369562,1.360735357,0.196060441,0.188029825,7.385113638,0.122939453
p1r00351.jpg,-2.799153331,0.295011572,0.621033254,0.640148294,0.158017195,0.28878247,7.289147418,0.085571289
p1r00352.jpg,-2.652459331,0.32801792,0.609364328,0.865707683,0.170307342,0.268014847,7.529073369,0.101870117
p1r00353.jpg,0.406525261,0.158094287,0.514230111,1.354786924,0.135092259,0.155557329,7.146509918,0.101853841
p1r00354.jpg,-0.195599532,0.149479235,0.477563317,1.36102919,0.117091326,0.23383001,7.454721427,0.121414388
p1r00355.jpg,0.244497822,0.102847523,0.518789714,1.338187561,0.110645542,0.261030503,7.235944726,0.103986003
p1r00356.jpg,0.492048816,0.139619786,0.504854677,1.497172415,0.137651397,0.167582318,7.095856596,0.088505859
p1r00357.jpg,-1.170367322,0.144467687,0.525580448,2.60992133,0.134375899,0.204543476,7.309402981,0.104327799
p1r00358.jpg,-2.07139938,0.114134216,0.580197929,1.832797472,0.111883587,0.200801419,7.416570396,0.091013997
p1r00359.jpg,1.024586731,0.107297308,0.577085121,2.030645223,0.117297156,0.211999812,7.482361889,0.100623372
p1r00360.jpg,0.314510103,0.12272533,0.515352992,2.131505227,0.124741503,0.196044099,7.330348105,0.101577148
p1r00361.jpg,1.51640931,0.079166559,0.513128013,1.472779136,0.060019266,0.209890067,7.062719063,0.111225586
p1r00362.jpg,1.680438444,0.11164445,0.579306411,1.884356564,0.12703817,0.233080211,7.494245883,0.093653971
p1r00363.jpg,1.937713885,0.074078808,0.567792037,1.579030429,0.08007891,0.230699855,7.285986268,0.102115885
p1r00364.jpg,2.135066529,0.08794118,0.558191176,1.538788254,0.089142648,0.242703973,7.598852503,0.085094401
p1r00365.jpg,1.726329215,0.239336921,0.691838605,1.984007974,0.153272642,0.245891058,7.396299858,0.104838867
p1r00366.jpg,0.808977944,0.278624753,0.650577704,1.915841378,0.216716871,0.187013654,7.116474485,0.100730794
p1r00367.jpg,1.514451725,0.207542735,0.684335669,2.159776317,0.135293647,0.249141628,7.502871796,0.106030273
p1r00368.jpg,1.912607322,0.288348246,0.647934015,2.065163307,0.243440223,0.223583008,7.334766453,0.097062174
p1r00369.jpg,-0.210213754,0.167928977,0.550210669,1.882954574,0.212480808,0.214275037,7.445739133,0.099431966
p1r00370.jpg,0.55136302,0.074237244,0.619812104,1.945265649,0.078783407,0.21910261,7.29932318,0.109754232
p1r00371.jpg,1.478430173,0.297839639,0.470956891,1.328821571,0.218762884,0.226631287,7.514628598,0.127869466
p1r00372.jpg,2.902813522,0.229422451,0.68833101,2.202883087,0.184204586,0.23409935,7.255363763,0.097555339
p1r00373.jpg,1.141502022,0.122433671,0.480899331,1.284772336,0.122324817,0.186649975,7.296567386,0.112957357
p1r00374.jpg,0.759698386,0.125216747,0.518809998,0.837184677,0.125813148,0.216822576,7.010121688,0.110852865
p1r00375.jpg,0.968088781,0.119183274,0.595006855,1.432921369,0.111485964,0.209246177,7.483722358,0.084830729
p1r00376.jpg,0.55906023,0.098988554,0.598826695,1.677535725,0.100250258,0.239658228,7.576414165,0.10441569
p1r00377.jpg,0.550076494,0.189070797,0.549306347,1.425735895,0.195599792,0.234624822,7.510474694,0.123300781
p1r00378.jpg,0.605809645,0.210348541,0.505805836,1.142835957,0.19138478,0.2303023,7.447796732,0.14656901
p1r00379.jpg,-2.457450366,0.112060982,0.559891085,1.573878373,0.132663523,0.254904821,7.440850832,0.086194661
p1r00380.jpg,-2.735715509,0.118739103,0.550337661,1.09599483,0.082619475,0.191974412,7.323146751,0.093986003
p1r00381.jpg,1.022993932,0.117089436,0.542948453,2.334306678,0.099100834,0.195261544,7.53583582,0.099980469
p1r00382.jpg,0.563836937,0.117006328,0.577352852,1.681420309,0.135288723,0.241774717,7.459335817,0.091261393
p1r00383.jpg,1.191442612,0.113493195,0.597262459,1.539867093,0.128715938,0.225506465,7.399548929,0.103893229
p1r00384.jpg,1.325624431,0.141347336,0.513676726,1.215314056,0.141602435,0.209927998,7.536623628,0.115563151
p1r00385.jpg,0.683920863,0.11973546,0.60452151,1.152094342,0.147061355,0.253898985,6.948794798,0.097491862
p1r00386.jpg,1.243014078,0.171309787,0.561155344,1.822222375,0.183332626,0.248771471,7.573415091,0.103372396
p1r00387.jpg,0.730620702,0.134089136,0.64783978,1.538352221,0.173281248,0.265360195,7.331881758,0.089873047
p1r00388.jpg,1.522163175,0.129811288,0.646801764,1.905414485,0.149937682,0.23340093,7.432646316,0.087239583
p1r00389.jpg,-2.972363191,0.141742506,0.58323952,1.049065505,0.125502791,0.156788479,7.010172547,0.080244141
p1r00390.jpg,2.653490723,0.10573491,0.514536063,1.392337968,0.092483509,0.250891115,7.328526869,0.101230469
p1r00391.jpg,-2.678178966,0.203602286,0.528427428,0.970311619,0.131571364,0.220584343,7.471331962,0.120893555
p1r00392.jpg,-2.613487689,0.195963379,0.632380847,0.763991418,0.096968138,0.199316561,7.15675964,0.094856771
p1r00393.jpg,0.775173189,0.286582979,0.636062972,1.722538443,0.22532475,0.198706765,7.31342454,0.107027995
p1r00394.jpg,-1.18299944,0.257017226,0.688556679,2.417729458,0.214808034,0.237829548,7.450109453,0.096660156
p1r00395.jpg,0.7554286,0.332361006,0.614845946,1.475298926,0.216310286,0.185542093,7.171188738,0.103170573
p1r00396.jpg,-0.477236745,0.303760713,0.670544488,2.171385377,0.215670072,0.228518526,7.416641533,0.10347168
p1r00397.jpg,1.429712405,0.202638044,0.73306624,1.701960868,0.135178129,0.226574767,7.496447545,0.095649414
p1r00398.jpg,1.140709924,0.249748896,0.748405484,1.811382103,0.142256991,0.154850151,6.959574062,0.088878581
p1r00399.jpg,0.879120488,0.202132078,0.76144918,1.808961891,0.130557365,0.199455487,7.218169468,0.10417806
p1r00400.jpg,0.696182565,0.23917949,0.728125804,2.083469956,0.164337586,0.18788325,7.008434361,0.091023763
p1r00401.jpg,1.648977881,0.228087913,0.640705678,1.904934667,0.180205531,0.252806655,7.63297383,0.106621094
p1r00402.jpg,1.211668564,0.235930493,0.684976601,1.785262882,0.172568696,0.219350722,7.397434794,0.086165365
p1r00403.jpg,1.359073844,0.21172807,0.656535552,1.959336168,0.167194383,0.265299999,7.522691754,0.093595378
p1r00404.jpg,1.257133848,0.230314827,0.71031393,1.773717766,0.173284201,0.194511118,7.084516098,0.082947591
p1r00405.jpg,-1.58741841,0.233995382,0.706683696,2.367845274,0.209508816,0.259104481,7.563373124,0.092234701
p1r00406.jpg,-1.932560891,0.165824942,0.740163743,2.143901387,0.114491942,0.225016483,7.490568463,0.09254069
p1r00407.jpg,-2.878771198,0.18851746,0.612224277,1.592521156,0.115307057,0.243260733,7.366626149,0.082918294
p1r00408.jpg,3.097723419,0.200997379,0.416631561,1.654122443,0.12746493,0.182490366,7.170711535,0.133167318
p1r00409.jpg,1.523488316,0.133348045,0.649306258,1.556725503,0.158617823,0.221604432,7.603884369,0.102249349
p1r00410.jpg,1.388319211,0.144741171,0.644638557,1.448680806,0.166401461,0.239161826,7.479929543,0.105576172
p1r00411.jpg,1.318430254,0.154481086,0.616581036,1.186633312,0.162594631,0.202048726,7.204732676,0.102631836
p1r00412.jpg,2.031856218,0.110092472,0.688213478,1.747056567,0.141551093,0.230290093,7.312337208,0.090086263
p1r00413.jpg,1.374867993,0.238870323,0.477815487,1.216078439,0.208279321,0.198481508,7.465765735,0.113580729
p1r00414.jpg,0.830098843,0.110429888,0.59822923,2.011448038,0.123860992,0.193636713,7.317775931,0.094568685
p1r00415.jpg,1.229973228,0.175252395,0.540648591,1.326465808,0.15886489,0.202899945,7.293822027,0.104960938
p1r00416.jpg,1.055473492,0.1999958,0.489051432,0.948936917,0.16563747,0.199672125,7.410768774,0.104412435
p1r00417.jpg,-2.96148795,0.264445285,0.655149203,2.185484316,0.184842569,0.200517455,7.163187456,0.081186523
p1r00418.jpg,-2.791289668,0.322996576,0.627065602,1.691245118,0.212463791,0.253278516,7.539033008,0.079920247
p1r00419.jpg,1.627824791,0.131305337,0.584847018,2.353209272,0.121238639,0.205445591,7.387192394,0.096350911
p1r00420.jpg,0.929705653,0.124569811,0.565217984,2.039755674,0.137902249,0.210530027,7.550218531,0.101513672
p1r00421.jpg,1.265689898,0.18812306,0.4334892,0.906751236,0.160751547,0.181897538,7.040015998,0.116266276
p1r00422.jpg,1.115316927,0.234149724,0.456415224,0.567883267,0.179353582,0.155118909,7.08186845,0.120008138
p1r00423.jpg,0.83128629,0.164936733,0.556228375,0.75727571,0.17778353,0.233175336,7.05966325,0.100039063
p1r00424.jpg,1.450364388,0.188152063,0.452885327,1.020414548,0.179363518,0.206362553,7.381323912,0.116896159
p1r00425.jpg,0.783839105,0.226059025,0.463326019,1.035986029,0.168595511,0.187467417,7.415453819,0.113032227
p1r00426.jpg,0.961303888,0.309915777,0.436692632,0.766298901,0.231072932,0.19080421,7.395598047,0.12737793
p1r00427.jpg,0.87581357,0.130320791,0.573056909,0.929409978,0.139720438,0.220913338,6.98257007,0.103427734
p1r00428.jpg,1.276030256,0.234989072,0.396007506,0.688469411,0.195551685,0.124497038,6.744293837,0.119342448
p1r00429.jpg,-0.006073652,0.163203193,0.594924007,2.080429065,0.175073393,0.250064374,7.595005679,0.103168945
p1r00430.jpg,-1.503560942,0.109589736,0.617260021,1.822140999,0.117478105,0.232418523,7.539619017,0.103408203
p1r00431.jpg,1.263560448,0.297302295,0.533873289,1.555833101,0.180671412,0.193541824,7.329944822,0.107242839
p1r00432.jpg,1.532147479,0.20899266,0.665774395,2.238234435,0.134819962,0.246297113,7.594307174,0.112871094
p1r00433.jpg,2.660704272,0.234233769,0.551365324,2.272787861,0.140234153,0.180086346,7.242522056,0.085657552
p1r00434.jpg,1.06646941,0.233831212,0.453051892,1.088365243,0.1707936,0.199745512,7.503792835,0.143649089
p1r00435.jpg,0.976971976,0.102032536,0.601680492,1.404806654,0.092217131,0.218272299,7.043995909,0.085170898
p1r00436.jpg,1.133965669,0.147217926,0.473902203,1.322143362,0.144795054,0.188385629,7.399962577,0.098932292
p1r00437.jpg,-2.716221677,0.226810416,0.645662454,2.24932525,0.127539486,0.232057557,7.489926899,0.085789388
p1r00438.jpg,1.437640593,0.289376782,0.618789573,2.555952402,0.177944169,0.190381293,7.170960279,0.093338216
p1r00439.jpg,-2.873445514,0.260975331,0.639672207,2.141007701,0.161960709,0.219700177,7.482067072,0.086858724
p1r00440.jpg,2.397426912,0.278043323,0.560575227,2.434072795,0.16526244,0.196530678,7.228026097,0.094622396
p1r00441.jpg,0.084154575,0.230115475,0.615893587,1.408316574,0.159192142,0.266544123,7.754398961,0.097555339
p1r00442.jpg,-1.296020803,0.243281713,0.402513978,1.888526641,0.168472561,0.223341094,7.478361241,0.106004232
p1r00443.jpg,0.656574452,0.1809144,0.49053716,0.68719602,0.110251964,0.179616625,6.994245792,0.121892904
p1r00444.jpg,0.944037267,0.105837642,0.533720984,1.434162485,0.085602396,0.150257175,6.890361811,0.088019206
p1r00445.jpg,0.955278352,0.19309088,0.569006102,1.19407533,0.173386492,0.167500563,7.327565582,0.10769694
p1r00446.jpg,1.421386489,0.094797081,0.607113728,1.672138193,0.102773156,0.213737836,7.439133185,0.084503581
p1r00447.jpg,0.296182553,0.295468067,0.600684424,1.379046494,0.216337698,0.200964118,7.255250821,0.097648112
p1r00448.jpg,1.603558699,0.191888426,0.669621477,2.281509044,0.135885266,0.244253138,7.516670649,0.081808268
p1r00449.jpg,2.273983198,0.07442236,0.597974775,1.859843376,0.089821311,0.225390018,7.389527265,0.088439128
p1r00450.jpg,2.57615785,0.109538251,0.562678641,1.784209559,0.112199492,0.212727924,7.455027876,0.095465495
p1r00451.jpg,2.619984639,0.079015079,0.578418084,1.736838241,0.07761113,0.232922872,7.51201028,0.084469401
p1r00452.jpg,1.532535769,0.114089181,0.559611252,1.603219834,0.10970276,0.203219976,7.409728548,0.087902018
p1r00453.jpg,1.041207102,0.122233062,0.571015523,1.635593568,0.106324391,0.205202184,7.279944745,0.090079753
p1r00454.jpg,0.569032573,0.101310263,0.636388302,1.191036513,0.121007722,0.257559501,6.799640564,0.093089193
p1r00455.jpg,1.548831203,0.111066346,0.588915543,1.878535323,0.09596962,0.209391289,7.3290249,0.099179688
p1r00456.jpg,0.750090287,0.133720668,0.595518255,1.202631641,0.150242043,0.247383427,7.035939074,0.095426432
p1r00457.jpg,2.306828421,0.312365427,0.587715227,2.386861655,0.191046745,0.190900618,7.209700879,0.096432292
p1r00458.jpg,1.94714143,0.29151643,0.590539777,1.988580843,0.178054109,0.258590045,7.589777525,0.097307943
p1r00459.jpg,1.893105298,0.312934338,0.608368656,1.890507086,0.19270384,0.191717884,7.377243701,0.110247396
p1r00460.jpg,0.389258602,0.232068503,0.651851971,2.459248057,0.163753319,0.252344155,7.45399364,0.096775716
p1r00461.jpg,1.824693256,0.073299969,0.560803181,1.608083584,0.064899956,0.188277724,7.198046155,0.079256185
p1r00462.jpg,2.10439919,0.082460088,0.601499017,1.579472211,0.11109473,0.233451973,7.409547374,0.092949219
p1r00463.jpg,1.55336346,0.204620385,0.565222899,1.534812308,0.13036323,0.247767579,7.557905933,0.119454753
p1r00464.jpg,0.943318223,0.242735483,0.680994536,1.975485098,0.157716632,0.178896535,7.191654192,0.092755534
p1r00465.jpg,2.685104472,0.259909296,0.517859286,1.558256071,0.178297795,0.263716285,7.501261949,0.110683594
p1r00466.jpg,2.63963441,0.196859662,0.523824385,1.54042743,0.140672245,0.268225406,7.311601582,0.11808431
p1r00467.jpg,2.608679205,0.274631178,0.46051648,1.478074545,0.158909718,0.23435584,7.181872539,0.116359049
p1r00468.jpg,-2.772302093,0.197648264,0.531442989,1.590485704,0.128068101,0.247172825,7.180045816,0.099199219
p1r00469.jpg,1.512110269,0.142285858,0.559306385,1.498886126,0.187303692,0.213498559,7.595378424,0.101448568
p1r00470.jpg,1.658711514,0.095458884,0.555075151,1.886019264,0.113402646,0.205716868,7.479901851,0.085052083
p1r00471.jpg,1.821416452,0.099677339,0.596479754,1.764377086,0.128360413,0.195513849,7.494276155,0.094503581
p1r00472.jpg,1.46816172,0.128601667,0.52266419,1.337493257,0.123479488,0.220213149,7.492647905,0.103754883
p1r00473.jpg,1.006527299,0.284215048,0.536264502,1.197727145,0.187347032,0.220349286,7.482005307,0.122862956
p1r00474.jpg,0.706604851,0.224685398,0.622685675,1.742438773,0.136923508,0.227861031,7.378600062,0.099980469
p1r00475.jpg,0.453691313,0.239579363,0.543326861,1.856986267,0.161118262,0.213677078,7.306471094,0.102255859
p1r00476.jpg,1.204485161,0.238103468,0.575020182,1.450558322,0.164330477,0.228356221,7.50714131,0.111217448
p1r00477.jpg,1.334787637,0.232664446,0.554512204,1.590258552,0.146309524,0.245444525,7.471367,0.114375
p1r00478.jpg,1.281333005,0.289089188,0.48336757,1.009820019,0.194934745,0.226407518,7.697373554,0.146515299
